subject_id,label_name,label_code,channel,n_epochs,mean_uv,std_uv,median_p2p_uv,mean_p2p_uv,max_p2p_uv,mean_rms_uv,max_abs_uv,flat_epochs_p2p_lt_1,high_epochs_p2p_gt_200,high_epochs_p2p_gt_300,high_epochs_p2p_gt_500,high_epochs_p2p_gt_1000,pct_high_epochs_p2p_gt_300
27,low,0,5,604,-0.0013665832811966538,7.724159240722656,39.655277252197266,41.78806686401367,116.48556518554688,7.480438232421875,65.74954223632812,0,0,0,0,0,0.0
27,low,0,6,604,0.0029115648940205574,7.791204452514648,37.8315315246582,40.936283111572266,124.47355651855469,7.3798909187316895,76.193115234375,0,0,0,0,0,0.0
27,low,0,7,604,-0.003744221292436123,8.414870262145996,40.33527755737305,44.1347770690918,120.9984130859375,8.000439643859863,78.90283966064453,0,0,0,0,0,0.0
27,low,0,8,604,0.0038834798615425825,9.406418800354004,47.621315002441406,50.12159729003906,157.36032104492188,8.872174263000488,101.11666107177734,0,0,0,0,0,0.0
27,low,0,9,604,0.0022043269127607346,9.293427467346191,45.747161865234375,49.1938362121582,169.55213928222656,8.729612350463867,100.63406372070312,0,0,0,0,0,0.0
27,low,0,10,604,-0.0018889682833105326,13.985542297363281,57.941741943359375,63.084598541259766,297.87841796875,12.43230152130127,168.022705078125,0,5,0,0,0,0.0
27,low,0,11,604,0.001233285991474986,12.828471183776855,54.36273193359375,57.73593521118164,352.6120300292969,11.04565715789795,190.18569946289062,0,2,1,0,0,0.16556291390728478
27,low,0,12,604,0.004815994296222925,10.234953880310059,51.190460205078125,53.35549545288086,188.58489990234375,9.657651901245117,104.54934692382812,0,0,0,0,0,0.0
27,low,0,13,604,-0.0018711702432483435,7.8545379638671875,40.561920166015625,42.660011291503906,118.13739013671875,7.659121513366699,82.57894134521484,0,0,0,0,0,0.0
27,low,0,14,604,0.0052187480032444,8.822495460510254,44.45933151245117,47.254459381103516,137.08982849121094,8.437650680541992,84.86529541015625,0,0,0,0,0,0.0
27,low,0,15,604,-0.003394186496734619,9.029139518737793,45.21059036254883,48.73796463012695,150.72613525390625,8.593328475952148,96.15196228027344,0,0,0,0,0,0.0
27,low,0,16,604,0.004875701852142811,8.041472434997559,39.25249481201172,41.351295471191406,118.29339599609375,7.777674198150635,60.70771408081055,0,0,0,0,0,0.0
27,low,0,17,604,0.0010942243970930576,7.812472820281982,37.190040588378906,39.37601852416992,94.29989624023438,7.538241386413574,55.52305221557617,0,0,0,0,0,0.0
27,low,0,18,604,0.0010749760549515486,8.756567001342773,39.972007751464844,44.45920944213867,154.42359924316406,8.15837574005127,96.27350616455078,0,0,0,0,0,0.0
27,low,0,19,604,-0.001036758883856237,9.696633338928223,49.15953063964844,51.39631652832031,163.36605834960938,9.087140083312988,117.04238891601562,0,0,0,0,0,0.0
27,low,0,20,604,0.0008847010903991759,10.215850830078125,43.07972717285156,46.377723693847656,177.08383178710938,8.88344669342041,102.98566436767578,0,0,0,0,0,0.0
27,low,0,21,604,-0.0025969871785491705,9.367579460144043,44.22924041748047,46.82035446166992,159.65809631347656,8.714414596557617,103.63178253173828,0,0,0,0,0,0.0
27,low,0,22,604,0.00034809744101949036,8.001603126525879,37.81797409057617,40.35200881958008,125.72701263427734,7.626095294952393,79.6030502319336,0,0,0,0,0,0.0
27,low,0,23,604,0.002171974629163742,9.594860076904297,44.43208694458008,48.58783721923828,143.656005859375,8.914032936096191,96.39287567138672,0,0,0,0,0,0.0
3,severe,2,0,604,0.008784066885709763,25.290586471557617,58.78907012939453,109.702880859375,290.7685852050781,20.30418586730957,239.6575927734375,0,152,0,0,0,0.0
3,severe,2,1,604,-0.003093187464401126,24.351688385009766,71.64291381835938,106.34717559814453,333.57623291015625,20.647550582885742,220.26806640625,0,81,2,0,0,0.33112582781456956
3,severe,2,2,604,0.004417695105075836,10.000899314880371,41.2567253112793,50.78859329223633,146.37489318847656,9.12497615814209,83.65777587890625,0,0,0,0,0,0.0
3,severe,2,3,604,0.0006005264585837722,8.068716049194336,34.59276580810547,36.99878692626953,188.7973175048828,7.23115348815918,148.59146118164062,0,0,0,0,0,0.0
3,severe,2,4,604,0.0009509435622021556,5.746536731719971,26.49791717529297,27.642179489135742,97.05442810058594,5.41499662399292,51.16036605834961,0,0,0,0,0,0.0
3,severe,2,5,604,-0.0020021155942231417,5.419287204742432,25.572254180908203,27.052663803100586,66.00906372070312,5.121795654296875,35.324615478515625,0,0,0,0,0,0.0
3,severe,2,6,604,-0.0019541510846465826,6.429935932159424,28.66436004638672,32.621585845947266,91.09553527832031,5.980888843536377,50.55278015136719,0,0,0,0,0,0.0
3,severe,2,7,604,-0.0024276936892420053,8.045706748962402,40.006954193115234,41.43324279785156,76.99055480957031,7.668370723724365,52.88612365722656,0,0,0,0,0,0.0
3,severe,2,8,604,-0.0035988183226436377,9.124680519104004,44.07252502441406,51.148372650146484,117.57758331298828,8.355103492736816,67.72195434570312,0,0,0,0,0,0.0
3,severe,2,9,604,-0.002247671829536557,9.121649742126465,35.352867126464844,44.24324417114258,152.4647216796875,8.093750953674316,86.30245971679688,0,0,0,0,0,0.0
3,severe,2,10,604,0.017038103193044662,15.665360450744629,62.26197814941406,67.7348403930664,235.8299560546875,14.248632431030273,170.28253173828125,0,2,0,0,0,0.0
3,severe,2,11,604,-0.003978220745921135,8.86829662322998,38.445003509521484,40.685462951660156,92.12677001953125,8.331147193908691,59.053558349609375,0,0,0,0,0,0.0
3,severe,2,12,604,0.009646708145737648,8.388830184936523,40.59687805175781,42.25508499145508,114.53511047363281,8.032054901123047,62.14090347290039,0,0,0,0,0,0.0
3,severe,2,13,604,-0.00585806742310524,8.184905052185059,38.60602569580078,42.49515151977539,98.59835815429688,7.780566692352295,60.412349700927734,0,0,0,0,0,0.0
3,severe,2,14,604,-0.001819020719267428,7.501357555389404,36.747840881347656,42.442752838134766,93.06906127929688,7.044531345367432,60.31458282470703,0,0,0,0,0,0.0
3,severe,2,15,604,-0.0025858983863145113,7.895658016204834,32.750213623046875,39.78355407714844,112.70146942138672,7.254500389099121,65.71263122558594,0,0,0,0,0,0.0
3,severe,2,16,604,-0.0036059191916137934,6.280050754547119,29.68246078491211,30.756771087646484,92.22007751464844,6.0129499435424805,51.71525955200195,0,0,0,0,0,0.0
3,severe,2,17,604,-0.00442871917039156,5.491957664489746,27.393081665039062,27.816402435302734,50.165279388427734,5.340676307678223,28.655162811279297,0,0,0,0,0,0.0
3,severe,2,18,604,-0.0006259087822400033,6.679919242858887,28.56383514404297,32.735172271728516,67.82945251464844,6.195607662200928,43.80644607543945,0,0,0,0,0,0.0
3,severe,2,19,604,0.001787267392501235,11.1072359085083,51.94988250732422,58.027610778808594,205.78970336914062,9.744036674499512,126.34457397460938,0,1,0,0,0,0.0
3,severe,2,20,604,-0.0044706035405397415,21.194923400878906,44.526302337646484,56.10267639160156,880.0897216796875,10.700777053833008,449.9303894042969,0,4,3,3,0,0.49668874172185434
3,severe,2,21,604,0.00039652088889852166,9.587220191955566,33.407859802246094,44.9276123046875,116.01835632324219,8.47445297241211,82.93194580078125,0,0,0,0,0,0.0
3,severe,2,22,604,-0.0006347355083562434,6.359949588775635,27.592899322509766,30.964723587036133,69.35415649414062,5.897226333618164,41.0075798034668,0,0,0,0,0,0.0
3,severe,2,23,604,-0.0002911467745434493,6.720920562744141,28.679441452026367,32.966583251953125,69.09896087646484,6.22493314743042,42.31981658935547,0,0,0,0,0,0.0
30,low,0,0,604,0.007194676902145147,120.23258209228516,67.47858428955078,280.9567565917969,21139.91015625,33.49833297729492,17894.1953125,0,60,8,8,8,1.3245033112582782
30,low,0,1,604,0.005988392513245344,119.25799560546875,55.34956359863281,263.004638671875,21140.2578125,29.600339889526367,17894.783203125,0,14,8,8,8,1.3245033112582782
30,low,0,2,604,-0.002123248064890504,117.69746398925781,32.83978271484375,219.0330352783203,21137.505859375,19.552112579345703,17894.34765625,0,8,8,8,8,1.3245033112582782
30,low,0,3,604,-0.0062795416451990604,117.67755889892578,31.937307357788086,217.7587890625,21144.349609375,19.33823585510254,17895.634765625,0,8,8,8,8,1.3245033112582782
30,low,0,4,604,0.0010176229989156127,117.57749938964844,25.447654724121094,210.31588745117188,21138.5625,17.8230037689209,17889.708984375,0,8,8,8,8,1.3245033112582782
30,low,0,5,604,-0.0070458026602864265,173.2109832763672,25.951017379760742,286.1461486816406,30234.5078125,23.902774810791016,25155.861328125,0,8,8,8,8,1.3245033112582782
30,low,0,6,604,0.00317401927895844,156.65870666503906,35.45266342163086,280.25762939453125,24983.2578125,24.690643310546875,20782.166015625,0,8,8,8,8,1.3245033112582782
30,low,0,7,604,-0.0006809927290305495,123.14350128173828,35.86016082763672,235.60528564453125,21131.57421875,21.558412551879883,17882.884765625,0,8,8,8,8,1.3245033112582782
30,low,0,8,604,-0.0030609099194407463,174.45701599121094,41.255027770996094,302.6422424316406,30585.482421875,26.274843215942383,25456.634765625,0,8,8,8,8,1.3245033112582782
30,low,0,9,604,-0.0008040066459216177,136.57183837890625,38.56970977783203,255.83966064453125,21131.951171875,22.737565994262695,17886.83203125,0,8,8,8,8,1.3245033112582782
30,low,0,10,604,0.0052448417991399765,281.1046142578125,47.88592529296875,446.3218688964844,56698.65625,39.049072265625,47988.8984375,0,10,8,8,8,1.3245033112582782
30,low,0,11,604,-0.0019468787359073758,465.7835998535156,44.560699462890625,645.6256103515625,103062.1640625,52.59553527832031,87233.1640625,0,14,10,9,8,1.6556291390728477
30,low,0,12,604,0.002229274483397603,225.8393096923828,44.012264251708984,370.57598876953125,38511.39453125,31.596982955932617,32019.189453125,0,9,8,8,8,1.3245033112582782
30,low,0,13,604,-0.0019844297785311937,134.84466552734375,35.23951721191406,242.3650665283203,23009.275390625,21.884357452392578,19140.4765625,0,8,8,8,8,1.3245033112582782
30,low,0,14,604,0.00036684132646769285,328.4696044921875,37.047088623046875,423.79351806640625,71631.3984375,35.439273834228516,59605.20703125,0,10,10,8,8,1.6556291390728477
30,low,0,15,604,-0.0008995801326818764,663.6244506835938,34.85176086425781,936.2046508789062,148591.578125,69.12785339355469,125773.5078125,0,14,11,11,9,1.8211920529801324
30,low,0,16,604,-0.001687376294285059,385.4195861816406,30.51898956298828,602.7030029296875,81274.6328125,45.93281936645508,68792.3671875,0,11,11,9,8,1.8211920529801324
30,low,0,17,604,-0.0028466321527957916,725.9963989257812,25.551897048950195,1114.71630859375,156401.84375,79.94265747070312,130895.6953125,0,15,14,9,9,2.3178807947019866
30,low,0,18,604,0.0025382854510098696,612.9994506835938,35.45703887939453,932.1098022460938,116410.828125,69.4554443359375,98538.25,0,15,12,10,9,1.9867549668874174
30,low,0,19,604,-0.00303788878954947,423.2630920410156,43.83062744140625,706.9698486328125,81330.0078125,53.90373992919922,74734.4609375,0,12,11,10,8,1.8211920529801324
30,low,0,20,604,-0.0033702105283737183,729.5157470703125,37.620994567871094,1197.7095947265625,135531.015625,87.46526336669922,113435.046875,0,16,15,10,9,2.4834437086092715
30,low,0,21,604,-0.00025157700292766094,461.49810791015625,41.14472198486328,709.5861206054688,97027.8671875,54.23908233642578,89152.4765625,0,13,11,10,8,1.8211920529801324
30,low,0,22,604,0.008641752414405346,842.15283203125,31.866798400878906,1078.1517333984375,200013.28125,79.3301773071289,183779.8125,0,13,12,12,9,1.9867549668874174
30,low,0,23,604,-0.000377078220481053,377.8799743652344,39.03094482421875,636.3580932617188,61231.125,49.697975158691406,51232.21875,0,12,10,9,8,1.6556291390728477
31,severe,2,0,604,-0.0007377479923889041,9.566145896911621,25.121068954467773,36.36787796020508,227.85626220703125,6.687625408172607,199.3550567626953,0,10,0,0,0,0.0
31,severe,2,1,604,-0.00016559631330892444,8.36304759979248,24.087448120117188,33.41316223144531,197.70330810546875,6.192595958709717,171.9547119140625,0,0,0,0,0,0.0
31,severe,2,2,604,-0.0007537258206866682,4.26292610168457,20.640392303466797,22.32375717163086,78.57831573486328,4.084969997406006,47.62415313720703,0,0,0,0,0,0.0
31,severe,2,3,604,-0.0034735326189547777,3.955195426940918,19.9082088470459,20.561012268066406,43.472877502441406,3.865117073059082,26.724756240844727,0,0,0,0,0,0.0
31,severe,2,4,604,-0.0008498350507579744,3.0439188480377197,15.295151710510254,16.1895694732666,43.826568603515625,2.9637250900268555,28.87110710144043,0,0,0,0,0,0.0
31,severe,2,5,604,-0.0004943283856846392,3.4185824394226074,17.56845474243164,18.402172088623047,46.979366302490234,3.3450124263763428,32.97466278076172,0,0,0,0,0,0.0
31,severe,2,6,604,0.00021870058844797313,3.6696228981018066,18.07270050048828,19.07673454284668,43.725704193115234,3.5565197467803955,34.04047393798828,0,0,0,0,0,0.0
31,severe,2,7,604,-0.0002690976543817669,3.619040012359619,17.798568725585938,19.07021141052246,50.92293930053711,3.5061745643615723,30.170610427856445,0,0,0,0,0,0.0
31,severe,2,8,604,-0.0014990383060649037,3.674044370651245,17.41742706298828,19.081069946289062,62.35218811035156,3.4738991260528564,40.99603271484375,0,0,0,0,0,0.0
31,severe,2,9,604,-0.0028325996827334166,4.099725723266602,20.277748107910156,21.99892234802246,67.19961547851562,3.9239914417266846,42.034759521484375,0,0,0,0,0,0.0
31,severe,2,10,604,-0.0017260469030588865,6.305333137512207,28.40479278564453,30.3408260345459,146.0016632080078,5.652195930480957,79.22197723388672,0,0,0,0,0,0.0
31,severe,2,11,604,-0.004808105528354645,6.863991737365723,31.113353729248047,33.060577392578125,119.6686782836914,6.287703037261963,62.76783752441406,0,0,0,0,0,0.0
31,severe,2,12,604,0.014876318164169788,4.856098651885986,21.60650634765625,23.646648406982422,89.38548278808594,4.4815263748168945,62.31648635864258,0,0,0,0,0,0.0
31,severe,2,13,604,-0.00286112236790359,5.203999042510986,27.44808578491211,27.73770523071289,81.567626953125,4.966407775878906,48.52677917480469,0,0,0,0,0,0.0
31,severe,2,14,604,-0.0033196345902979374,3.915073871612549,19.23122215270996,20.868270874023438,54.953590393066406,3.735905647277832,42.25667953491211,0,0,0,0,0,0.0
31,severe,2,15,604,-0.00046721938997507095,5.045249938964844,24.159507751464844,26.951576232910156,85.80760192871094,4.750335693359375,54.005348205566406,0,0,0,0,0,0.0
31,severe,2,16,604,-0.00019921224156860262,3.6643483638763428,17.764596939086914,18.51689338684082,38.06543731689453,3.604936361312866,27.889585494995117,0,0,0,0,0,0.0
31,severe,2,17,604,0.0020619696006178856,3.9128541946411133,19.418819427490234,19.88783073425293,40.05815887451172,3.8568358421325684,30.160947799682617,0,0,0,0,0,0.0
