subject_id,label_name,label_code,channel,n_epochs,mean_uv,std_uv,median_p2p_uv,mean_p2p_uv,max_p2p_uv,mean_rms_uv,max_abs_uv,flat_epochs_p2p_lt_1,high_epochs_p2p_gt_200,high_epochs_p2p_gt_300,high_epochs_p2p_gt_500,high_epochs_p2p_gt_1000,pct_high_epochs_p2p_gt_300
30,low,0,7,299,-0.007553650997579098,7.5213799476623535,36.14282989501953,36.20504379272461,64.46051788330078,7.185816287994385,43.96739196777344,0,0,0,0,0,0.0
30,low,0,8,299,-0.000818882486782968,8.43751049041748,48.556854248046875,45.24808120727539,78.9494400024414,7.886765956878662,53.62632369995117,0,0,0,0,0,0.0
30,low,0,9,299,-0.0017096218653023243,8.3908109664917,45.69293212890625,41.60835266113281,78.67559814453125,7.757024765014648,56.950172424316406,0,0,0,0,0,0.0
30,low,0,10,299,0.008725619874894619,12.251636505126953,43.760833740234375,51.945735931396484,159.80787658691406,10.100015640258789,126.8836898803711,0,0,0,0,0,0.0
30,low,0,11,299,-0.003923140931874514,8.980371475219727,38.219337463378906,42.71424102783203,123.188232421875,7.981280326843262,86.38732147216797,0,0,0,0,0,0.0
30,low,0,12,299,0.009053917601704597,8.355974197387695,44.59784698486328,45.47074508666992,76.58952331542969,8.186845779418945,44.797977447509766,0,0,0,0,0,0.0
30,low,0,13,299,-0.0046762521378695965,7.832406044006348,37.28934097290039,38.75741195678711,83.34599304199219,7.337682247161865,62.16128158569336,0,0,0,0,0,0.0
30,low,0,14,299,0.005719735752791166,7.668433666229248,43.584999084472656,40.72015380859375,73.2557373046875,7.2708868980407715,48.719398498535156,0,0,0,0,0,0.0
30,low,0,15,299,-0.001308926148340106,7.962132453918457,41.490325927734375,39.09394454956055,74.97752380371094,7.386260032653809,51.46650314331055,0,0,0,0,0,0.0
30,low,0,16,299,-0.0025688379537314177,5.949604034423828,29.092649459838867,29.766845703125,49.507667541503906,5.850746154785156,32.231101989746094,0,0,0,0,0,0.0
30,low,0,17,299,-0.009801925159990788,5.227842330932617,25.19637680053711,25.62967300415039,41.84015655517578,5.095415115356445,25.16838264465332,0,0,0,0,0,0.0
30,low,0,18,299,-0.003082957584410906,7.201676368713379,36.26300048828125,35.29685592651367,62.210227966308594,6.790244102478027,40.13404846191406,0,0,0,0,0,0.0
30,low,0,19,299,-0.00018732085300143808,9.614651679992676,55.45841979980469,51.95628356933594,92.11406707763672,9.046805381774902,66.90563201904297,0,0,0,0,0,0.0
30,low,0,20,299,0.003476987360045314,10.340255737304688,54.19533157348633,49.02570343017578,94.82455444335938,9.499009132385254,68.69251251220703,0,0,0,0,0,0.0
30,low,0,21,299,9.712307655718178e-05,9.897647857666016,52.716033935546875,47.879478454589844,99.91498565673828,9.144835472106934,71.05438995361328,0,0,0,0,0,0.0
30,low,0,22,299,0.012065764516592026,7.3699493408203125,33.29084777832031,34.057289123535156,92.94192504882812,6.9185566902160645,50.40156173706055,0,0,0,0,0,0.0
30,low,0,23,299,-0.003846930107101798,7.76019287109375,41.08182907104492,37.71037673950195,70.08389282226562,7.172929763793945,46.41023254394531,0,0,0,0,0,0.0
31,severe,2,0,299,0.00013285077875480056,11.533583641052246,21.829181671142578,42.85422897338867,227.85626220703125,7.718997478485107,199.3550567626953,0,10,0,0,0,0.0
31,severe,2,1,299,-0.0009887238265946507,9.866063117980957,22.43423843383789,39.26533508300781,197.70330810546875,7.040416240692139,171.9547119140625,0,0,0,0,0,0.0
31,severe,2,2,299,0.004765585996210575,4.722322940826416,22.673585891723633,25.12253761291504,78.57831573486328,4.485373497009277,47.62415313720703,0,0,0,0,0,0.0
31,severe,2,3,299,-0.0008741270285099745,4.277014255523682,21.700305938720703,22.74501609802246,43.472877502441406,4.163642883300781,26.724756240844727,0,0,0,0,0,0.0
